claim_ID,insured_amount,claim_amount,coverage_type,months_since_policy_start,province,claim_hour,previous_claim_count,sales_channel,customer_seniority_years,risk_zone
6248,2321000,279000,Flood,57,CABA,3,1,Broker,1.2,Medium
6249,1153000,92000,Flood,5,CABA,21,4,Call Center,3.4,Medium
6250,2503000,355000,Liability,6,Cordoba,3,1,Call Center,8,Medium
6251,1715000,212000,Theft,45,Santa Fe,5,1,Call Center,0.1,Low
6252,1821000,264000,Theft,20,CABA,4,1,Branch,3.3,Medium
6253,3319000,455000,Fire,2,Santa Fe,19,2,Call Center,1.2,Medium
6254,2151000,477000,Glass,19,CABA,3,5,Online,3.7,Low
6255,1807000,242000,Liability,8,Santa Fe,19,0,Online,12.6,Medium
6256,897000,358000,Liability,32,Santa Fe,15,3,Broker,3.3,Medium
6257,2695000,245000,Glass,1,Santa Fe,8,4,Branch,4.4,Low
6258,1327000,271000,Flood,59,Cordoba,10,1,Broker,3.4,High
6259,1498000,239000,Theft,15,Mendoza,11,3,Online,8,Medium
6260,1834000,128000,Theft,31,CABA,9,2,Broker,1,Low
6261,2708000,310000,Flood,29,Cordoba,16,2,Broker,8.3,Medium
6262,2387000,329000,Liability,4,CABA,23,1,Call Center,1.1,Low
6263,1921000,233000,Glass,50,CABA,19,4,Online,4.9,High
6264,2154000,409000,Fire,6,Buenos Aires,3,2,Online,0.5,Low
6265,1700000,256000,Theft,5,Buenos Aires,16,2,Broker,8.8,High
6266,2070000,236000,Theft,17,Cordoba,0,2,Call Center,2.6,Medium
6267,2037000,353000,Theft,100,CABA,8,3,Call Center,9.6,Low
6268,2484000,146000,Glass,9,Cordoba,20,0,Online,1.9,Low
6269,2484000,391000,Theft,80,Mendoza,16,3,Broker,6.6,Medium
6270,2247000,260000,Flood,13,Mendoza,11,0,Branch,0.5,High
6271,1819000,399000,Theft,43,Buenos Aires,2,3,Call Center,20,Low
6272,2371000,429000,Fire,18,Buenos Aires,18,1,Call Center,6.4,Low
6273,1954000,364000,Fire,5,Cordoba,0,2,Broker,11.4,Medium
6274,1459000,219000,Fire,50,Mendoza,14,2,Call Center,1.1,High
6275,1798000,175000,Liability,1,Mendoza,11,1,Branch,0.6,Low
6276,2042000,157000,Fire,27,Cordoba,11,2,Broker,14.9,High
6277,2455000,410000,Theft,42,Mendoza,11,1,Broker,3.6,High
6278,1908000,287000,Glass,42,Buenos Aires,12,1,Online,8.3,Low
6279,1395000,240000,Fire,25,Cordoba,2,1,Broker,9.9,Medium
6280,2028000,287000,Fire,6,Santa Fe,14,1,Broker,0.6,Low
6281,2057000,408000,Theft,18,Santa Fe,5,2,Branch,3.9,Medium
6282,2093000,378000,Liability,23,Santa Fe,2,2,Broker,34.7,High
6283,2460000,344000,Flood,52,Mendoza,7,1,Online,0.1,Medium
6284,2509000,364000,Liability,4,Buenos Aires,17,1,Branch,2.5,High
6285,1703000,318000,Flood,15,Buenos Aires,8,1,Call Center,0.1,Medium
6286,1692000,330000,Fire,9,Mendoza,4,1,Online,8.2,Medium
6287,1480000,322000,Theft,13,Buenos Aires,22,1,Online,1.2,Low
6288,2349000,300000,Glass,4,Cordoba,17,1,Broker,6.6,High
6289,2724000,375000,Glass,5,Cordoba,17,3,Branch,7,Medium
6290,1842000,336000,Liability,35,Mendoza,18,1,Call Center,0.4,High
6291,1879000,212000,Theft,15,Buenos Aires,15,4,Online,5,Medium
6292,2733000,353000,Fire,17,Mendoza,7,3,Call Center,0.3,Medium
6293,2253000,325000,Fire,54,Buenos Aires,22,1,Online,0.2,Medium
6294,2218000,361000,Fire,6,Buenos Aires,6,1,Call Center,0.3,Low
6295,1405000,290000,Fire,9,Cordoba,10,2,Call Center,0.3,Low
6296,2339000,381000,Glass,8,Cordoba,7,0,Online,1.4,Medium
6297,1535000,294000,Fire,25,Cordoba,4,3,Broker,7,Medium
6298,1433000,372000,Theft,19,CABA,14,2,Branch,1.5,Medium
6299,1827000,254000,Flood,15,Mendoza,12,3,Online,5.1,Medium
6300,1707000,261000,Theft,26,Santa Fe,9,2,Branch,3.6,Low
6301,1889000,360000,Fire,15,Buenos Aires,18,0,Online,7.1,Medium
6302,1280000,267000,Liability,40,CABA,0,2,Online,2.5,Low
6303,2479000,521000,Glass,12,Cordoba,7,2,Online,10.8,High
6304,2564000,357000,Fire,53,Mendoza,16,0,Broker,0.1,Medium
6305,1026000,302000,Glass,3,Buenos Aires,4,1,Online,1.7,Low
6306,2489000,382000,Fire,2,Buenos Aires,11,1,Online,1.9,High
6307,1595000,252000,Liability,25,CABA,8,2,Branch,1.6,Low
6308,2428000,392000,Fire,11,Cordoba,7,3,Call Center,2.3,Low
6309,1966000,390000,Theft,14,Santa Fe,4,0,Call Center,1.1,High
6310,2014000,425000,Theft,28,Buenos Aires,17,2,Call Center,13,High
6311,1907000,256000,Liability,5,Cordoba,18,1,Branch,1.8,High
6312,2606000,178000,Liability,1,CABA,13,0,Branch,11.1,High
6313,1380000,239000,Glass,13,Mendoza,5,1,Broker,0.4,Medium
6314,2304000,272000,Fire,54,Mendoza,8,1,Branch,3.2,Medium
6315,2551000,467000,Liability,14,CABA,6,1,Branch,1.9,Medium
6316,2358000,520000,Fire,20,Santa Fe,6,1,Branch,7.1,Medium
6317,3162000,334000,Theft,5,Mendoza,13,0,Online,0.2,Medium
6318,1736000,301000,Theft,14,CABA,17,1,Call Center,7.6,Low
6319,2479000,265000,Fire,15,Mendoza,1,0,Broker,14.7,Medium
6320,1947000,382000,Fire,6,CABA,22,2,Branch,10.2,High
6321,2617000,519000,Glass,4,Mendoza,2,0,Online,11.9,Medium
6322,1996000,479000,Fire,10,Santa Fe,8,0,Broker,14.4,High
6323,1806000,414000,Theft,0,CABA,18,2,Broker,0.8,High
6324,2653000,412000,Liability,4,Santa Fe,3,1,Branch,5.5,Low
6325,1754000,383000,Fire,31,Santa Fe,1,1,Broker,1,Low
6326,1294000,295000,Fire,25,Buenos Aires,11,2,Online,1.9,Medium
6327,1742000,226000,Theft,9,CABA,1,3,Broker,1.1,Low
6328,2310000,298000,Fire,19,Santa Fe,7,1,Broker,3.1,Medium
6329,2696000,342000,Flood,42,Buenos Aires,14,0,Broker,9,High
6330,2056000,155000,Flood,43,Buenos Aires,0,3,Call Center,16.3,Medium
6331,2659000,285000,Theft,25,Santa Fe,3,1,Broker,2.2,High
6332,1321000,217000,Fire,3,Cordoba,15,0,Branch,0.1,Medium
6333,1778000,401000,Theft,4,CABA,22,2,Call Center,1.5,Medium
6334,1856000,245000,Fire,8,CABA,5,4,Branch,2.8,High
6335,1943000,333000,Theft,26,Cordoba,11,0,Broker,1.5,Medium
6336,2042000,230000,Fire,7,CABA,8,0,Broker,10.7,High
6337,2345000,460000,Liability,14,Santa Fe,14,0,Branch,2.1,Low
6338,1778000,130000,Fire,41,Buenos Aires,23,2,Call Center,3.3,Medium
6339,2070000,348000,Theft,53,Buenos Aires,1,2,Call Center,8,Medium
6340,1977000,172000,Fire,43,Cordoba,9,2,Broker,3,High
6341,1537000,249000,Theft,2,Santa Fe,9,5,Branch,4.8,Medium
6342,1943000,321000,Fire,57,Santa Fe,21,1,Online,10.7,Medium
6343,1928000,326000,Flood,27,Buenos Aires,16,0,Call Center,7,Medium
6344,1917000,323000,Theft,23,Mendoza,13,2,Online,8.4,Low
6345,2016000,315000,Fire,6,Mendoza,18,2,Branch,0.2,Medium
6346,2038000,236000,Theft,63,CABA,14,2,Call Center,2.9,Low
6347,1784000,284000,Fire,0,CABA,14,0,Call Center,1.8,Low
6348,2636000,303000,Theft,2,CABA,14,1,Broker,0.2,Low
6349,1415000,320000,Fire,4,Santa Fe,7,1,Broker,0.7,Medium
6350,1640000,293000,Theft,28,Buenos Aires,13,0,Broker,1.6,Low
6351,3390000,373000,Theft,23,Santa Fe,0,0,Call Center,1.8,Medium
6352,1481000,309000,Glass,69,Cordoba,0,1,Branch,3.2,High
6353,1323000,320000,Theft,10,Buenos Aires,16,2,Branch,16.9,Medium
6354,2367000,262000,Glass,10,Buenos Aires,4,0,Branch,3.4,Medium
6355,961000,195000,Flood,26,Buenos Aires,12,5,Broker,7.5,Medium
6356,1882000,315000,Flood,4,Buenos Aires,22,3,Broker,1.7,Low
6357,3073000,421000,Fire,14,CABA,13,1,Online,2.3,High
6358,1228000,344000,Glass,0,Buenos Aires,19,3,Broker,11.5,Low
6359,1009000,218000,Theft,21,Santa Fe,15,0,Branch,8.3,Medium
6360,1250000,381000,Theft,36,Buenos Aires,14,4,Online,0.8,High
6361,2449000,266000,Glass,5,Cordoba,8,1,Branch,1.2,Medium
6362,2562000,371000,Fire,8,Mendoza,21,3,Branch,4.9,High
6363,1744000,263000,Theft,3,Santa Fe,20,3,Broker,0.1,Medium
6364,2342000,335000,Liability,22,Santa Fe,20,3,Branch,5.6,Medium
6365,2695000,248000,Fire,19,Santa Fe,5,2,Broker,0.9,High
6366,2894000,251000,Glass,42,CABA,17,0,Branch,0.8,Low
6367,1877000,143000,Theft,84,Cordoba,2,1,Online,0.5,Medium
6368,849000,351000,Liability,98,Buenos Aires,18,2,Call Center,0.3,Medium
6369,1590000,337000,Flood,2,Cordoba,13,0,Broker,0.8,Low
6370,1787000,343000,Liability,19,Buenos Aires,19,0,Call Center,9.3,Medium
6371,1871000,328000,Glass,37,CABA,13,2,Branch,4.1,High
6372,1906000,224000,Fire,25,Mendoza,14,0,Branch,8.5,Low
6373,2559000,397000,Theft,54,CABA,21,1,Branch,6.3,Low
6374,2637000,399000,Liability,13,Cordoba,12,2,Broker,2.7,Low
6375,1914000,221000,Liability,13,CABA,0,3,Call Center,8.1,High
6376,2549000,353000,Fire,0,Cordoba,22,3,Call Center,5.5,Medium
6377,2179000,387000,Liability,0,Cordoba,5,1,Branch,12.1,High
6378,2032000,253000,Fire,28,Cordoba,22,3,Call Center,1.8,High
6379,2453000,270000,Fire,15,CABA,18,1,Branch,5.8,Medium
6380,2036000,353000,Theft,25,Mendoza,16,1,Branch,1.9,Medium
6381,3029000,149000,Liability,6,Buenos Aires,20,0,Call Center,3,Medium
6382,1281000,191000,Flood,47,Mendoza,21,1,Call Center,12.8,Low
6383,1742000,201000,Liability,55,Buenos Aires,3,0,Call Center,4.6,Medium
6384,1937000,120000,Liability,26,CABA,7,1,Call Center,1,Low
6385,2220000,408000,Fire,7,Cordoba,10,2,Branch,1.3,High
6386,2634000,101000,Fire,5,Buenos Aires,18,2,Online,2,Low
6387,1988000,334000,Liability,23,Buenos Aires,7,2,Online,0.8,Low
6388,1289000,381000,Fire,67,CABA,14,0,Branch,1.3,Medium
6389,2421000,271000,Liability,20,Santa Fe,20,1,Broker,5.4,Medium
6390,2377000,233000,Fire,43,Buenos Aires,8,2,Broker,0.2,Low
6391,1029000,323000,Theft,20,CABA,4,0,Online,0,High
6392,1998000,300000,Glass,26,Mendoza,10,1,Branch,13.2,Low
6393,1205000,400000,Glass,20,Santa Fe,3,3,Call Center,15.1,Medium
6394,1668000,37000,Theft,20,Mendoza,12,1,Branch,1,Low
6395,1549000,208000,Fire,32,Cordoba,19,0,Online,5.2,Medium
6396,2405000,356000,Flood,12,Cordoba,16,2,Call Center,5.5,Medium
6397,2058000,305000,Glass,56,Buenos Aires,22,1,Call Center,18.2,Medium
6398,1357000,375000,Glass,47,Mendoza,3,2,Online,11.8,Medium
6399,2440000,326000,Fire,31,Santa Fe,21,1,Broker,6.7,Low
6400,1283000,287000,Theft,32,Mendoza,6,1,Broker,2.4,Medium
6401,2165000,270000,Fire,12,CABA,21,1,Call Center,6.9,Low
6402,1593000,533000,Fire,42,Mendoza,10,3,Broker,2,High
6403,1817000,453000,Fire,64,Buenos Aires,1,2,Broker,4.1,Medium
6404,2252000,350000,Theft,38,Mendoza,15,1,Call Center,7.4,High
6405,2261000,308000,Flood,3,CABA,4,0,Online,2.9,Medium
6406,2668000,354000,Theft,37,Santa Fe,11,0,Branch,1.2,High
6407,1959000,383000,Liability,14,Cordoba,12,1,Branch,0.4,Medium
6408,2153000,342000,Flood,22,CABA,1,2,Online,0.1,Low
6409,1781000,225000,Fire,113,CABA,0,2,Call Center,0.9,Low
6410,2091000,478000,Fire,10,Cordoba,10,5,Call Center,3.4,Low
6411,2220000,325000,Fire,10,Mendoza,19,0,Branch,1.6,Medium
6412,1951000,501000,Glass,7,Buenos Aires,3,3,Call Center,2.5,Medium
6413,1098000,319000,Liability,3,Santa Fe,17,1,Online,1.5,Low
6414,2166000,275000,Theft,4,Mendoza,16,2,Online,9.1,Medium
6415,2182000,438000,Glass,17,Cordoba,7,3,Broker,3.8,Medium
6416,1660000,330000,Fire,57,Buenos Aires,10,0,Broker,3.2,High
6417,1358000,313000,Fire,39,Santa Fe,19,1,Broker,2.4,Low
6418,2738000,180000,Liability,4,Buenos Aires,1,2,Call Center,2.7,Medium
6419,2246000,366000,Glass,19,Cordoba,23,2,Broker,7.5,Medium
6420,1885000,251000,Fire,45,Buenos Aires,12,0,Call Center,10.2,Medium
6421,1431000,255000,Fire,18,Santa Fe,12,3,Call Center,8.5,Medium
6422,1589000,251000,Theft,58,Mendoza,15,7,Call Center,5.6,Medium
6423,2651000,344000,Fire,57,Cordoba,23,0,Online,7.5,High
6424,2069000,146000,Liability,10,Buenos Aires,0,0,Call Center,3.5,Medium
6425,1725000,279000,Liability,49,Cordoba,19,0,Branch,1.6,Low
6426,2255000,398000,Theft,21,Santa Fe,9,0,Call Center,1.7,Medium
6427,1593000,175000,Glass,15,Santa Fe,12,2,Online,23.6,High
6428,2750000,317000,Liability,35,Mendoza,20,5,Call Center,3.9,Low
6429,2676000,237000,Fire,37,Santa Fe,0,1,Branch,10.8,Medium
6430,1767000,260000,Theft,27,Mendoza,14,1,Online,7.4,Low
6431,1686000,466000,Theft,39,CABA,21,1,Branch,5.5,Low
6432,691000,135000,Glass,72,Mendoza,16,2,Branch,0.2,High
6433,1259000,377000,Liability,49,Buenos Aires,17,0,Broker,2.1,Low
6434,1330000,252000,Theft,1,CABA,7,3,Online,1.1,High
6435,2068000,247000,Glass,45,Santa Fe,10,1,Broker,0.5,Medium
6436,1837000,189000,Theft,36,Buenos Aires,19,2,Online,1.2,Low
6437,1327000,375000,Glass,62,Buenos Aires,15,1,Broker,0.3,Medium
6438,1859000,281000,Fire,32,Buenos Aires,10,2,Branch,0.9,Medium
6439,2253000,268000,Fire,50,Santa Fe,15,2,Branch,0.5,Medium
6440,2264000,311000,Glass,0,Santa Fe,18,3,Online,5.5,Medium
6441,1050000,283000,Fire,91,Buenos Aires,0,1,Call Center,1.2,Low
6442,1936000,100000,Liability,5,CABA,20,3,Broker,2.8,High
6443,1308000,251000,Liability,47,Buenos Aires,23,1,Call Center,6.5,High
6444,2451000,390000,Liability,63,Santa Fe,21,2,Online,6.1,High
6445,2392000,149000,Glass,0,Santa Fe,13,2,Online,5.4,Medium
6446,1551000,191000,Theft,58,Mendoza,19,1,Call Center,0.4,Low
6447,1617000,257000,Glass,42,Cordoba,9,1,Branch,21.6,Low
6448,1769000,227000,Liability,61,CABA,16,3,Online,4.7,Low
6449,874000,297000,Theft,4,Mendoza,13,1,Online,6.9,Medium
6450,2168000,191000,Theft,36,Cordoba,0,0,Broker,3.6,Medium
6451,1864000,261000,Flood,16,Santa Fe,21,2,Online,6.7,Medium
6452,2485000,295000,Fire,7,Cordoba,20,2,Call Center,5.6,Medium
6453,1451000,365000,Liability,33,Santa Fe,20,2,Broker,3.5,Medium
6454,1690000,424000,Fire,15,Buenos Aires,6,1,Call Center,0.8,Medium
6455,1247000,274000,Fire,55,CABA,4,1,Branch,3.6,Low
6456,1498000,489000,Flood,29,Santa Fe,3,0,Broker,0.3,High
6457,1409000,282000,Fire,3,Santa Fe,15,0,Online,2.9,Medium
6458,2498000,383000,Liability,6,Santa Fe,19,0,Branch,0.7,Low
6459,1651000,493000,Theft,7,Cordoba,16,1,Online,0.4,Medium
6460,2062000,314000,Glass,10,Santa Fe,1,4,Branch,1.4,Low
6461,1810000,163000,Glass,26,Buenos Aires,7,0,Broker,4.8,High
6462,1365000,309000,Fire,53,Mendoza,6,3,Branch,1.6,Medium
6463,1916000,239000,Theft,21,Mendoza,19,2,Broker,7.2,High
6464,2300000,273000,Fire,33,Mendoza,0,2,Branch,5,Medium
6465,1396000,498000,Theft,9,Santa Fe,3,0,Broker,1,High
6466,2405000,178000,Liability,17,Buenos Aires,11,1,Branch,0.2,Medium
6467,1575000,330000,Fire,16,Cordoba,14,1,Branch,8.9,Low
6468,1759000,212000,Glass,28,CABA,14,2,Branch,0.7,Medium
6469,2265000,269000,Fire,17,Cordoba,19,0,Broker,5.3,Low
6470,1668000,374000,Fire,9,Santa Fe,16,3,Branch,2,High
6471,2019000,332000,Fire,6,Buenos Aires,9,1,Broker,0.5,Medium
6472,1843000,277000,Fire,7,CABA,13,0,Online,2.1,Low
6473,2065000,235000,Theft,94,Santa Fe,23,0,Broker,1.4,Low
6474,810000,332000,Fire,10,Buenos Aires,8,0,Branch,1.2,Medium
6475,1085000,471000,Flood,39,Cordoba,14,2,Branch,8.9,High
6476,2308000,210000,Flood,1,Buenos Aires,11,2,Branch,18.7,High
6477,2519000,491000,Theft,2,Buenos Aires,18,2,Call Center,0.1,Medium
6478,1545000,420000,Liability,27,Cordoba,12,3,Branch,4,Low
6479,1878000,437000,Flood,14,Mendoza,17,1,Online,7.6,High
6480,2147000,331000,Glass,50,CABA,20,2,Broker,0.2,Low
6481,2347000,417000,Fire,47,Cordoba,0,5,Branch,4.4,High
6482,986000,199000,Glass,33,CABA,19,0,Branch,0.9,Medium
6483,1557000,233000,Fire,40,Santa Fe,21,2,Call Center,4.3,Medium
6484,1834000,377000,Theft,49,Santa Fe,6,1,Online,6.3,Low
6485,2352000,330000,Theft,36,Mendoza,11,1,Call Center,7.8,Medium
6486,3249000,285000,Liability,17,Mendoza,17,1,Online,8.3,Low
6487,1886000,50000,Fire,7,Cordoba,9,0,Broker,0.6,Low
6488,1297000,256000,Fire,37,Cordoba,13,0,Broker,1.8,Medium
6489,2201000,183000,Glass,9,CABA,15,0,Online,19.3,Low
6490,2660000,349000,Glass,6,Cordoba,11,1,Online,9.7,Low
6491,2054000,281000,Theft,4,Mendoza,1,1,Broker,6.5,High
6492,1547000,237000,Liability,23,Mendoza,20,1,Call Center,4.1,Medium
6493,2479000,564000,Liability,6,Mendoza,6,0,Call Center,1.6,Medium
6494,2332000,404000,Theft,11,CABA,15,1,Call Center,7.4,Low
6495,1487000,406000,Fire,29,Cordoba,14,2,Call Center,0.5,Low
6496,2191000,520000,Theft,37,Cordoba,6,0,Call Center,6.1,Low
6497,2499000,380000,Flood,9,CABA,21,2,Call Center,9.2,Low
6498,2591000,223000,Glass,44,CABA,21,2,Broker,4,High
6499,1967000,211000,Theft,1,Buenos Aires,15,1,Branch,9.8,Low
6500,1821000,396000,Fire,102,CABA,4,3,Call Center,0.7,Low
6501,2614000,94000,Glass,12,Cordoba,8,1,Call Center,0.9,Medium
6502,1395000,292000,Liability,9,Cordoba,9,0,Call Center,0.6,Low
6503,2219000,83000,Theft,61,Mendoza,19,4,Broker,1.5,Medium
6504,1315000,310000,Fire,3,Mendoza,17,2,Branch,17.2,Low
6505,2533000,385000,Glass,10,Buenos Aires,16,2,Branch,3.9,High
6506,1871000,328000,Theft,10,CABA,3,0,Online,2.1,Medium
6507,2634000,394000,Liability,13,Santa Fe,13,1,Branch,20.8,Low
6508,2246000,496000,Liability,45,Buenos Aires,16,2,Branch,4.5,High
6509,1388000,286000,Liability,45,CABA,12,1,Branch,1,High
6510,2712000,581000,Theft,21,Cordoba,7,4,Broker,4.7,High
6511,2776000,321000,Liability,115,Buenos Aires,3,1,Branch,18,High
6512,2441000,395000,Fire,44,Buenos Aires,1,1,Branch,6,High
6513,1619000,239000,Liability,27,CABA,9,2,Call Center,4.5,Medium
6514,1847000,462000,Fire,5,Cordoba,10,2,Broker,10.2,Medium
6515,2073000,404000,Theft,19,CABA,5,1,Broker,0.2,Low
6516,1648000,447000,Theft,5,Cordoba,5,1,Broker,10.7,High
6517,2846000,305000,Liability,8,Cordoba,18,1,Broker,0.5,Medium
6518,2072000,174000,Liability,27,Mendoza,18,3,Online,0.1,Low
6519,648000,346000,Liability,4,Santa Fe,22,1,Branch,0.4,Low
6520,2170000,130000,Fire,2,Mendoza,10,0,Online,5.4,High
6521,1826000,266000,Theft,18,Buenos Aires,22,0,Call Center,4,Medium
6522,1963000,319000,Fire,0,Buenos Aires,9,1,Online,6.8,High
6523,1816000,538000,Theft,22,CABA,5,1,Branch,6.8,Low
6524,2404000,332000,Liability,55,CABA,13,0,Online,2,High
6525,2560000,314000,Fire,5,CABA,9,0,Online,13.7,Medium
6526,2142000,294000,Theft,11,Mendoza,4,1,Call Center,8.5,Medium
6527,1830000,166000,Glass,59,Cordoba,8,1,Call Center,6.5,Low
6528,1979000,309000,Liability,29,Santa Fe,17,1,Broker,2.1,Low
6529,2010000,310000,Liability,3,Buenos Aires,12,0,Broker,0.6,Medium
6530,1599000,203000,Glass,11,Buenos Aires,17,2,Branch,4.6,Low
6531,2289000,181000,Theft,33,CABA,19,1,Call Center,3.9,Medium
6532,2230000,252000,Glass,26,Mendoza,3,2,Call Center,0.1,Low
6533,2770000,306000,Fire,4,CABA,9,1,Broker,0.2,Low
6534,2628000,254000,Fire,1,Mendoza,9,0,Branch,7.3,Medium
6535,1657000,195000,Theft,27,Cordoba,19,6,Broker,2.4,Low
6536,2410000,329000,Fire,22,CABA,20,2,Branch,1.1,Low
6537,1525000,354000,Theft,1,Cordoba,18,0,Online,0.9,High
6538,2348000,312000,Fire,88,Buenos Aires,17,1,Broker,5.7,Medium
6539,1742000,244000,Flood,6,Buenos Aires,11,1,Call Center,1.7,High
6540,1488000,359000,Glass,11,Buenos Aires,12,0,Branch,2,Low
6541,2140000,281000,Flood,4,Cordoba,3,4,Call Center,3.3,Medium
6542,663000,181000,Glass,42,CABA,10,2,Call Center,2.9,High
6543,1125000,404000,Flood,78,Mendoza,8,2,Online,9.2,Low
6544,1911000,335000,Theft,5,Mendoza,19,2,Call Center,4.1,Medium
6545,2041000,288000,Theft,7,CABA,10,3,Broker,14.3,Medium
6546,1815000,143000,Fire,29,Santa Fe,9,0,Online,2.4,Medium
6547,1210000,226000,Liability,18,Mendoza,9,2,Broker,9,Medium
6548,1591000,502000,Glass,2,Mendoza,16,2,Online,5.5,High
6549,2196000,149000,Theft,63,CABA,9,1,Call Center,20.5,Medium
6550,2291000,275000,Fire,22,CABA,7,1,Online,2,High
6551,1992000,298000,Theft,8,CABA,2,1,Branch,6.7,Low
6552,2578000,332000,Fire,16,Santa Fe,14,2,Branch,5.3,High
6553,2199000,150000,Liability,16,Cordoba,14,1,Online,5.6,Medium
6554,1626000,317000,Theft,17,Buenos Aires,0,1,Broker,5.7,Medium
6555,1860000,131000,Glass,16,Cordoba,16,1,Broker,1.4,Medium
6556,1299000,310000,Flood,19,Cordoba,20,0,Broker,1.3,Medium
6557,1946000,235000,Fire,11,CABA,3,0,Online,2.9,High
6558,2556000,213000,Flood,3,CABA,22,4,Online,1.7,Medium
6559,2343000,383000,Flood,26,CABA,22,2,Branch,0.9,Medium
6560,2701000,276000,Liability,37,Buenos Aires,8,2,Broker,14.2,Low
6561,1849000,347000,Glass,44,Cordoba,18,1,Broker,2.4,Low
6562,2673000,351000,Fire,0,Buenos Aires,9,0,Call Center,0.8,High
6563,1903000,427000,Flood,12,Mendoza,13,1,Call Center,1.1,Medium
6564,2736000,179000,Theft,92,Cordoba,9,4,Broker,3.6,Low
6565,1989000,392000,Flood,1,Buenos Aires,10,1,Broker,1.7,Medium
6566,2354000,302000,Theft,36,Buenos Aires,17,2,Online,9,Medium
6567,2738000,262000,Glass,3,Santa Fe,0,2,Call Center,2.5,High
6568,1903000,185000,Theft,41,Buenos Aires,1,1,Call Center,6.7,High
6569,2109000,361000,Theft,26,Buenos Aires,17,1,Broker,1.9,Low
6570,2644000,208000,Flood,30,Santa Fe,5,2,Call Center,0,High
6571,1933000,352000,Liability,90,Buenos Aires,16,2,Branch,3.9,High
6572,1340000,493000,Glass,67,Cordoba,23,0,Call Center,1.1,Low
6573,3072000,398000,Theft,8,CABA,20,2,Online,0.8,Medium
6574,1765000,439000,Flood,11,Cordoba,13,0,Online,0.5,High
6575,2079000,228000,Liability,12,CABA,0,2,Broker,8.9,Medium
6576,2578000,376000,Fire,4,Santa Fe,11,2,Broker,4.3,Medium
6577,1696000,186000,Glass,11,Buenos Aires,22,0,Call Center,5.6,Medium
6578,1496000,277000,Fire,92,Santa Fe,7,1,Call Center,4.3,Medium
6579,2127000,474000,Glass,16,Santa Fe,11,0,Call Center,4.1,Medium
6580,1103000,239000,Theft,73,Santa Fe,16,2,Branch,7,Medium
6581,1856000,411000,Liability,1,Cordoba,1,2,Broker,14.4,High
6582,2123000,402000,Liability,0,Santa Fe,17,0,Call Center,1.5,High
6583,1865000,407000,Liability,20,Buenos Aires,12,1,Online,5,Low
6584,1228000,173000,Liability,31,Mendoza,22,1,Branch,7.3,Medium
6585,2797000,353000,Glass,5,Santa Fe,3,3,Broker,6.3,Medium
6586,2052000,284000,Theft,16,CABA,23,3,Broker,6.9,Medium
6587,2716000,409000,Theft,49,Buenos Aires,23,2,Branch,9.9,High
6588,1870000,134000,Fire,34,Buenos Aires,3,2,Branch,4.3,High
6589,1560000,337000,Theft,6,Mendoza,1,0,Online,1.5,Low
6590,2135000,323000,Fire,9,Buenos Aires,1,1,Broker,1.3,Low
6591,1892000,101000,Liability,8,Buenos Aires,0,0,Call Center,10.3,Low
6592,1411000,211000,Theft,30,Santa Fe,4,1,Branch,15.1,High
6593,2735000,117000,Glass,82,Mendoza,5,2,Broker,2.4,Medium
6594,1689000,227000,Theft,7,Santa Fe,22,3,Call Center,1.4,Medium
6595,1080000,355000,Fire,21,Mendoza,12,0,Call Center,0.5,Low
6596,2664000,320000,Theft,107,Mendoza,21,3,Broker,0.1,Medium
6597,1748000,317000,Fire,4,Santa Fe,11,1,Call Center,0.5,High
6598,1696000,196000,Fire,25,Buenos Aires,2,3,Broker,38.6,Low
6599,1117000,412000,Glass,9,Cordoba,3,0,Call Center,0.2,High
6600,2870000,298000,Theft,114,Santa Fe,15,0,Call Center,10,High
6601,1355000,303000,Fire,2,Mendoza,7,2,Online,3.3,Medium
6602,2029000,394000,Fire,14,Santa Fe,11,0,Branch,9.6,Medium
6603,2456000,201000,Theft,7,Buenos Aires,4,1,Online,2.7,Medium
6604,2211000,323000,Liability,0,Cordoba,22,2,Call Center,3.4,Low
6605,1970000,342000,Theft,79,Buenos Aires,6,2,Call Center,5.4,Medium
6606,1149000,245000,Fire,20,Mendoza,13,0,Online,11.8,Medium
6607,1595000,365000,Theft,28,Mendoza,18,1,Broker,7.5,Medium
6608,2094000,348000,Flood,23,Mendoza,22,0,Online,0.9,Medium
6609,1606000,290000,Theft,3,Mendoza,4,0,Online,7.2,High
6610,2102000,287000,Fire,4,Cordoba,20,1,Broker,10.5,Low
